"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22001","NLA12_WA-129-2012-1","NLA12_WA-129",1,0.1,2012,8,1,NA,9.86,NA,NA,"E",0
"22002","NLA12_WA-129-2012-1","NLA12_WA-129",1,1,2012,8,1,8.5,11.6,7.56,35,"M",0
"22003","NLA12_WA-129-2012-1","NLA12_WA-129",1,2,2012,8,1,7.1,11.6,7.32,35,"M",0
"22004","NLA12_WA-129-2012-1","NLA12_WA-129",1,3,2012,8,1,6.6,11.4,7.25,35,"M",0
"22005","NLA12_WA-129-2012-1","NLA12_WA-129",1,4,2012,8,1,6.3,11.3,7.19,35,"H",0
"22006","NLA12_WA-129-2012-1","NLA12_WA-129",1,5,2012,8,1,6.3,11.2,7.15,36,"H",0
"22007","NLA12_WA-129-2012-1","NLA12_WA-129",1,6,2012,8,1,6.1,11.1,7.32,41,"H",0
"22008","NLA12_WA-129-2012-1","NLA12_WA-129",1,7,2012,8,1,6.3,11.1,7.11,36,"H",0
