"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"22356","NLA12_WI-168-2012-1","NLA12_WI-168",1,0,2012,7,13,28.1,9,8.7,495,"E",0
"22357","NLA12_WI-168-2012-1","NLA12_WI-168",1,1,2012,7,13,27.8,8.9,8.6,496,"E",0
"22358","NLA12_WI-168-2012-1","NLA12_WI-168",1,2,2012,7,13,27.5,8.8,8.6,495,"E",0
"22359","NLA12_WI-168-2012-1","NLA12_WI-168",1,3,2012,7,13,27.4,8.8,8.6,495,"E",0
"22360","NLA12_WI-168-2012-1","NLA12_WI-168",1,4,2012,7,13,27.3,8.8,8.6,495,"E",0
"22361","NLA12_WI-168-2012-1","NLA12_WI-168",1,5,2012,7,13,27.2,8.8,8.6,495,"E",0
"22362","NLA12_WI-168-2012-1","NLA12_WI-168",1,6,2012,7,13,27.1,8.7,8.6,495,"M",0
"22363","NLA12_WI-168-2012-1","NLA12_WI-168",1,7,2012,7,13,25,1.3,7.9,506,"M",0
"22364","NLA12_WI-168-2012-1","NLA12_WI-168",1,8,2012,7,13,24.2,0.4,8.7,509,"M",0
"22365","NLA12_WI-168-2012-1","NLA12_WI-168",1,8.2,2012,7,13,23.8,0.3,7.6,510,"H",0
