"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"21721","NLA12_VA-114-2012-1","NLA12_VA-114",1,0,2012,6,14,24.45,9.8,8.35,45,"E",0
"21722","NLA12_VA-114-2012-1","NLA12_VA-114",1,0.5,2012,6,14,24.2,9.7,8.4,45,"E",0
"21723","NLA12_VA-114-2012-1","NLA12_VA-114",1,1,2012,6,14,23.9,9,8.2,45,"E",0
"21724","NLA12_VA-114-2012-1","NLA12_VA-114",1,2,2012,6,14,21.6,0.5,7.2,48,"M",0
"21725","NLA12_VA-114-2012-1","NLA12_VA-114",1,3,2012,6,14,17.4,0.2,6.9,59,"M",0
"21726","NLA12_VA-114-2012-1","NLA12_VA-114",1,3.5,2012,6,14,14.9,0.2,6.9,126,"M",0
