"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"14197","NLA06608-2715-2007-1","NLA06608-2715",1,0,2007,8,17,25,6.6,8.5,NA,"E",0
"14198","NLA06608-2715-2007-1","NLA06608-2715",1,0.5,2007,8,17,24.9,6.6,8.5,NA,"E",0
"14199","NLA06608-2715-2007-1","NLA06608-2715",1,1,2007,8,17,24.9,6.6,8.5,NA,"E",0
"14200","NLA06608-2715-2007-1","NLA06608-2715",1,1.5,2007,8,17,24.9,6.6,8.5,NA,"E",0
"14201","NLA06608-2715-2007-1","NLA06608-2715",1,2,2007,8,17,24.9,6.6,8.5,NA,"E",0
"14202","NLA06608-2715-2007-1","NLA06608-2715",1,2.5,2007,8,17,24.8,6.6,8.5,NA,"E",0
