"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"11243","NLA06608-1481-2007-1","NLA06608-1481",1,0,2007,8,14,19.3,10,7.8,NA,"E",0
"11244","NLA06608-1481-2007-1","NLA06608-1481",1,1,2007,8,14,19.4,9.7,7.7,NA,"E",0
"11245","NLA06608-1481-2007-1","NLA06608-1481",1,2,2007,8,14,19.3,9.8,7.7,NA,"E",0
"11246","NLA06608-1481-2007-1","NLA06608-1481",1,3,2007,8,14,19.3,9.8,7.7,NA,"E",0
"11247","NLA06608-1481-2007-1","NLA06608-1481",1,4,2007,8,14,19.3,9.8,7.6,NA,"E",0
"11248","NLA06608-1481-2007-1","NLA06608-1481",1,5,2007,8,14,19.3,10.1,7.6,NA,"E",0
"11249","NLA06608-1481-2007-1","NLA06608-1481",1,6,2007,8,14,19.2,10.3,7.6,NA,"E",0
"11250","NLA06608-1481-2007-1","NLA06608-1481",1,7,2007,8,14,19.2,10.3,7.6,NA,"E",0
"11251","NLA06608-1481-2007-1","NLA06608-1481",1,8,2007,8,14,19.2,10.3,7.6,NA,"E",0
"11252","NLA06608-1481-2007-1","NLA06608-1481",1,9,2007,8,14,19.1,10.2,7.6,NA,"E",0
"11253","NLA06608-1481-2007-1","NLA06608-1481",1,10,2007,8,14,19.1,10.2,7.6,NA,"E",0
"11254","NLA06608-1481-2007-1","NLA06608-1481",1,11,2007,8,14,18.9,10.1,7.6,NA,"E",0
"11255","NLA06608-1481-2007-1","NLA06608-1481",1,12,2007,8,14,18.6,10.4,7.6,NA,"M",0
"11256","NLA06608-1481-2007-1","NLA06608-1481",1,13,2007,8,14,14.8,13.1,7.9,NA,"M",0
"11257","NLA06608-1481-2007-1","NLA06608-1481",1,14,2007,8,14,12.7,13.6,8,NA,"M",0
"11258","NLA06608-1481-2007-1","NLA06608-1481",1,15,2007,8,14,11.1,13.6,8.1,NA,"M",0
"11259","NLA06608-1481-2007-1","NLA06608-1481",1,16,2007,8,14,10.4,13.3,7.9,NA,"M",0
"11260","NLA06608-1481-2007-1","NLA06608-1481",1,17,2007,8,14,9.7,13.1,7.7,NA,"H",0
"11261","NLA06608-1481-2007-1","NLA06608-1481",1,18,2007,8,14,9.2,11.3,7.2,NA,"H",0
"11262","NLA06608-1481-2007-1","NLA06608-1481",1,19,2007,8,14,8.8,6.8,6.5,NA,"H",0
"11263","NLA06608-1481-2007-1","NLA06608-1481",1,20,2007,8,14,8.5,2.6,6.3,NA,"H",0
"11264","NLA06608-1481-2007-1","NLA06608-1481",1,20.3,2007,8,14,8.5,2.1,6.2,NA,"H",0
