"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15333","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,0,2007,8,28,20.45,9.3,7.66,49,"E",1
"15334","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,0.5,2007,8,28,22.38,9.2,7.75,49,"E",1
"15335","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,1,2007,8,28,20.28,9.2,7.76,49,"E",1
"15336","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,1.5,2007,8,28,19.66,9.2,7.78,49,"E",1
"15337","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,2,2007,8,28,19.53,9.2,7.8,49,"E",1
"15338","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,2.5,2007,8,28,19.46,9,7.81,49,"E",1
"15339","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,3,2007,8,28,19.34,9,7.8,49,"E",1
"15340","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,3.5,2007,8,28,19.27,8.9,7.78,49,"E",1
"15341","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,4,2007,8,28,19.13,8.9,7.76,49,"E",1
"15342","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,4.5,2007,8,28,19.01,8.8,7.76,49,"E",1
"15343","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,5,2007,8,28,18.84,8.7,7.71,49,"E",1
"15344","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,5.5,2007,8,28,18.77,8.7,7.65,49,"E",1
"15345","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,6,2007,8,28,18.63,8.7,7.59,50,"E",1
"15346","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,6.5,2007,8,28,17.87,9.1,7.42,51,"M",1
"15347","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,7,2007,8,28,16.35,11.2,7.31,53,"M",1
"15348","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,7.5,2007,8,28,15.16,9.6,7,58,"M",1
"15349","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,8,2007,8,28,14.35,7.2,6.88,60,"M",1
"15350","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,8.5,2007,8,28,13.63,3.4,6.68,61,"H",1
"15351","NLA06608-ELS:1E3-012-2007-1","NLA06608-ELS_1E3-012",1,9,2007,8,28,13.33,2.3,6.58,62,"H",1
