"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16347","NLA06608-R322-2007-1","NLA06608-R322",1,0,2007,9,4,27.9,7.2,7.6,56,"E",0
"16348","NLA06608-R322-2007-1","NLA06608-R322",1,1,2007,9,4,27.8,7.2,7.6,56,"E",0
"16349","NLA06608-R322-2007-1","NLA06608-R322",1,2,2007,9,4,27.7,7.3,7.6,56,"E",0
"16350","NLA06608-R322-2007-1","NLA06608-R322",1,3,2007,9,4,27.7,7.3,7.6,56,"E",0
"16351","NLA06608-R322-2007-1","NLA06608-R322",1,4,2007,9,4,27.6,7.2,7.6,56,"E",0
"16352","NLA06608-R322-2007-1","NLA06608-R322",1,5,2007,9,4,27.6,7.2,7.6,56,"E",0
"16353","NLA06608-R322-2007-1","NLA06608-R322",1,6,2007,9,4,27.5,7.1,7.6,56,"E",0
"16354","NLA06608-R322-2007-1","NLA06608-R322",1,7,2007,9,4,26.2,6.7,7.3,63,"M",0
"16355","NLA06608-R322-2007-1","NLA06608-R322",1,8,2007,9,4,24.7,4.2,6.9,66,"M",0
"16356","NLA06608-R322-2007-1","NLA06608-R322",1,9,2007,9,4,23.2,2.7,6.7,65,"M",0
"16357","NLA06608-R322-2007-1","NLA06608-R322",1,10,2007,9,4,21.4,2.6,6.6,62,"M",0
"16358","NLA06608-R322-2007-1","NLA06608-R322",1,11,2007,9,4,19.2,2.6,6.6,60,"M",0
"16359","NLA06608-R322-2007-1","NLA06608-R322",1,12,2007,9,4,17.7,3.4,6.6,58,"M",0
"16360","NLA06608-R322-2007-1","NLA06608-R322",1,13,2007,9,4,16.1,4.2,6.6,57,"M",0
"16361","NLA06608-R322-2007-1","NLA06608-R322",1,14,2007,9,4,14.5,4.9,6.6,57,"M",0
"16362","NLA06608-R322-2007-1","NLA06608-R322",1,15,2007,9,4,13.4,5.4,6.6,56,"M",0
"16363","NLA06608-R322-2007-1","NLA06608-R322",1,16,2007,9,4,12.5,5.4,6.6,56,"H",0
"16364","NLA06608-R322-2007-1","NLA06608-R322",1,17,2007,9,4,11.9,5.4,6.6,56,"H",0
"16365","NLA06608-R322-2007-1","NLA06608-R322",1,18,2007,9,4,11.3,5.4,6.6,56,"H",0
"16366","NLA06608-R322-2007-1","NLA06608-R322",1,19,2007,9,4,11,5.3,6.6,57,"H",0
"16367","NLA06608-R322-2007-1","NLA06608-R322",1,20,2007,9,4,10.7,5.2,6.6,56,"H",0
"16368","NLA06608-R322-2007-1","NLA06608-R322",1,22,2007,9,4,10.3,5.3,6.6,57,"H",0
"16369","NLA06608-R322-2007-1","NLA06608-R322",1,24,2007,9,4,10,5.3,6.6,57,"H",0
"16370","NLA06608-R322-2007-1","NLA06608-R322",1,26,2007,9,4,9.3,4.8,6.6,58,"H",0
"16371","NLA06608-R322-2007-1","NLA06608-R322",1,28,2007,9,4,8.7,4.2,6.6,58,"H",0
"16372","NLA06608-R322-2007-1","NLA06608-R322",1,30,2007,9,4,7.8,3.3,6.5,59,"H",0
"16373","NLA06608-R322-2007-1","NLA06608-R322",1,32,2007,9,4,7.4,2.9,6.5,59,"H",0
"16374","NLA06608-R322-2007-1","NLA06608-R322",1,34,2007,9,4,7,2.5,6.4,59,"H",0
"16375","NLA06608-R322-2007-1","NLA06608-R322",1,36,2007,9,4,6.8,2,6.4,61,"H",0
"16376","NLA06608-R322-2007-1","NLA06608-R322",1,38,2007,9,4,6.7,1,6.4,65,"H",0
"16377","NLA06608-R322-2007-1","NLA06608-R322",1,40,2007,9,4,6.6,0.4,6.4,68,"H",0
"16378","NLA06608-R322-2007-1","NLA06608-R322",1,40.5,2007,9,4,6.6,0.2,6.6,72,"H",0
