"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"11781","NLA06608-1617-2007-1","NLA06608-1617",1,0,2007,8,8,21.6,8,7.8,107.6,"E",0
"11782","NLA06608-1617-2007-1","NLA06608-1617",1,1,2007,8,8,21.6,7.9,7.8,107.6,"E",0
"11783","NLA06608-1617-2007-1","NLA06608-1617",1,2,2007,8,8,21.6,7.8,7.8,107.6,"E",0
"11784","NLA06608-1617-2007-1","NLA06608-1617",1,3,2007,8,8,21.6,7.8,7.8,107.4,"E",0
"11785","NLA06608-1617-2007-1","NLA06608-1617",1,4,2007,8,8,21.6,7.7,7.9,107.4,"E",0
"11786","NLA06608-1617-2007-1","NLA06608-1617",1,5,2007,8,8,21.6,7.7,7.9,107.4,"E",0
"11787","NLA06608-1617-2007-1","NLA06608-1617",1,6,2007,8,8,21.6,7.7,7.9,107.4,"E",0
"11788","NLA06608-1617-2007-1","NLA06608-1617",1,7,2007,8,8,21.6,7.6,7.9,107.4,"M",0
"11789","NLA06608-1617-2007-1","NLA06608-1617",1,8,2007,8,8,20.3,0.2,7.5,286.2,"M",0
