"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16501","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,0,2007,8,23,21.7,7.8,8.5,NA,"E",1
"16502","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,1,2007,8,23,21.4,7.8,8.5,NA,"E",1
"16503","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,2,2007,8,23,21.2,7.8,8.5,NA,"E",1
"16504","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,3,2007,8,23,21.1,7.8,8.5,NA,"E",1
"16505","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,4,2007,8,23,21,7.8,8.5,NA,"E",1
"16506","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,5,2007,8,23,20.9,7.8,8.5,NA,"E",1
"16507","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,6,2007,8,23,20.9,7.8,8.5,NA,"E",1
"16508","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,7,2007,8,23,20.8,7.8,8.5,NA,"E",1
"16509","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,8,2007,8,23,20.8,7.7,8.5,NA,"M",1
"16510","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,9,2007,8,23,18.1,8.9,8.2,NA,"M",1
"16511","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,10,2007,8,23,13.7,8,7.9,NA,"M",1
"16512","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,11,2007,8,23,11.4,7.8,7.8,NA,"M",1
"16513","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,12,2007,8,23,10.2,6.8,7.6,NA,"M",1
"16514","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,13,2007,8,23,9.2,6,7.5,NA,"M",1
"16515","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,14,2007,8,23,8.3,5.2,7.4,NA,"H",1
"16516","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,15,2007,8,23,7.8,4.4,7.4,NA,"H",1
"16517","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,16,2007,8,23,7.5,4,7.3,NA,"H",1
"16518","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,17,2007,8,23,7.2,3.9,7.3,NA,"H",1
"16519","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,18,2007,8,23,6.9,3.6,7.3,NA,"H",1
"16520","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,19,2007,8,23,6.7,2.2,7.2,NA,"H",1
"16521","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,20,2007,8,23,6.5,1.1,7.2,NA,"H",1
"16522","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,22,2007,8,23,6.3,0.4,7.1,NA,"H",1
"16523","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,24,2007,8,23,6.2,0.1,7.1,NA,"H",1
"16524","NLA06608-R5:OTTAWA-2007-1","NLA06608-R5_OTTAWA",1,24.5,2007,8,23,6.1,0,6.9,NA,"H",1
