"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15636","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,0,2007,8,11,25.3,8.2,8.7,NA,"E",0
"15637","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,1,2007,8,11,25.3,8.3,8.7,NA,"E",0
"15638","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,2,2007,8,11,25.3,8.3,8.7,NA,"E",0
"15639","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,3,2007,8,11,24.6,8.4,8.7,NA,"E",0
"15640","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,4,2007,8,11,24.2,8,8.6,NA,"E",0
"15641","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,5,2007,8,11,23.3,7.6,8.2,NA,"M",0
"15642","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,6,2007,8,11,19.7,5.8,7.3,NA,"M",0
"15643","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,7,2007,8,11,15.1,0.1,6.8,NA,"M",0
"15644","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,8,2007,8,11,12.4,0,6.7,NA,"M",0
"15645","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,9,2007,8,11,11.1,0,6.7,NA,"M",0
"15646","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,10,2007,8,11,10.4,0,6.7,NA,"M",0
"15647","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,11,2007,8,11,10,0,6.7,NA,"H",0
"15648","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,12,2007,8,11,9.8,0,6.4,NA,"H",0
"15649","NLA06608-MN:11-0102-2007-1","NLA06608-MN_11-0102",1,13,2007,8,11,9.6,0,6.3,NA,"H",0
