"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"12809","NLA06608-1868-2007-1","NLA06608-1868",1,0.1,2007,8,15,37.63,7.53,8.51,1078,"E",1
"12810","NLA06608-1868-2007-1","NLA06608-1868",1,1.2,2007,8,15,37.83,7.52,8.51,1076,"E",1
"12811","NLA06608-1868-2007-1","NLA06608-1868",1,2,2007,8,15,37.74,7.66,8.52,1076,"E",1
"12812","NLA06608-1868-2007-1","NLA06608-1868",1,3,2007,8,15,37.25,7.27,8.49,1073,"E",1
"12813","NLA06608-1868-2007-1","NLA06608-1868",1,3.9,2007,8,15,36.42,5.4,8.33,1086,"M",1
"12814","NLA06608-1868-2007-1","NLA06608-1868",1,5,2007,8,15,34.35,2.12,8.08,1075,"M",1
"12815","NLA06608-1868-2007-1","NLA06608-1868",1,5.9,2007,8,15,33.21,0.19,7.87,1071,"M",1
"12816","NLA06608-1868-2007-1","NLA06608-1868",1,7,2007,8,15,30.92,0.13,7.58,1064,"M",1
"12817","NLA06608-1868-2007-1","NLA06608-1868",1,8,2007,8,15,27.8,0.12,7.28,1076,"M",1
"12818","NLA06608-1868-2007-1","NLA06608-1868",1,9,2007,8,15,27.02,0.1,7.2,1090,"H",1
