"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"8449","NLA06608-0982-2007-1","NLA06608-0982",1,0.200000003,2007,8,14,23.1,8.4,7.6,55.6,"E",1
"8450","NLA06608-0982-2007-1","NLA06608-0982",1,1,2007,8,14,23.1,8.4,7.5,55.3,"E",1
"8451","NLA06608-0982-2007-1","NLA06608-0982",1,2,2007,8,14,23,8.4,7.5,55.3,"E",1
"8452","NLA06608-0982-2007-1","NLA06608-0982",1,3,2007,8,14,22.9,8.4,7.5,55.4,"E",1
"8453","NLA06608-0982-2007-1","NLA06608-0982",1,4,2007,8,14,21.5,7.9,7.1,53.6,"E",1
"8454","NLA06608-0982-2007-1","NLA06608-0982",1,5,2007,8,14,16,6.7,6.8,51.6,"E",1
"8455","NLA06608-0982-2007-1","NLA06608-0982",1,6,2007,8,14,11.7,6,6.7,51.8,"E",1
"8456","NLA06608-0982-2007-1","NLA06608-0982",1,7,2007,8,14,10.1,5.7,6.6,51.9,"E",1
"8457","NLA06608-0982-2007-1","NLA06608-0982",1,8,2007,8,14,8.9,5.7,6.5,52.1,"E",1
"8458","NLA06608-0982-2007-1","NLA06608-0982",1,9,2007,8,14,8.3,6.2,6.6,52.1,"E",1
"8459","NLA06608-0982-2007-1","NLA06608-0982",1,10,2007,8,14,7.9,6,6.6,52.1,"E",1
"8460","NLA06608-0982-2007-1","NLA06608-0982",1,11,2007,8,14,7.6,5.9,6.5,52.1,"E",1
"8461","NLA06608-0982-2007-1","NLA06608-0982",1,12,2007,8,14,7.3,5.3,6.2,52.2,"E",1
"8462","NLA06608-0982-2007-1","NLA06608-0982",1,13,2007,8,14,7,4,6.1,52.8,"E",1
"8463","NLA06608-0982-2007-1","NLA06608-0982",1,14,2007,8,14,6.9,3.2,6.3,52.7,"E",1
"8464","NLA06608-0982-2007-1","NLA06608-0982",1,15,2007,8,14,6.8,2.8,6.3,53.3,"E",1
"8465","NLA06608-0982-2007-1","NLA06608-0982",1,16,2007,8,14,6.8,2.1,6.4,54.6,"E",1
