"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"3697","NLA06608-0357-2007-1","NLA06608-0357",1,0,2007,7,27,24.4,8.25,6.44,28,"E",1
"3698","NLA06608-0357-2007-1","NLA06608-0357",1,0.5,2007,7,27,24.4,8.16,6.47,28,"E",1
"3699","NLA06608-0357-2007-1","NLA06608-0357",1,1,2007,7,27,24.2,8.16,6.51,28,"E",1
"3700","NLA06608-0357-2007-1","NLA06608-0357",1,1.5,2007,7,27,24.1,8.17,6.52,28,"E",1
"3701","NLA06608-0357-2007-1","NLA06608-0357",1,2,2007,7,27,23.67,8.25,6.48,28,"E",1
"3702","NLA06608-0357-2007-1","NLA06608-0357",1,2.5,2007,7,27,22.65,7.74,6.25,28,"M",1
