"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"16693","NLA06608-R767-2007-1","NLA06608-R767",1,0,2007,8,2,30.1,6.94,8.52,175.7,"E",1
"16694","NLA06608-R767-2007-1","NLA06608-R767",1,1,2007,8,2,29.4,7.8,8.38,173.3,"E",1
"16695","NLA06608-R767-2007-1","NLA06608-R767",1,2,2007,8,2,29.1,7.5,8.34,172.3,"E",1
"16696","NLA06608-R767-2007-1","NLA06608-R767",1,3,2007,8,2,28.7,7.48,8.4,170.9,"E",1
"16697","NLA06608-R767-2007-1","NLA06608-R767",1,4,2007,8,2,28.5,7.55,8.46,169.1,"E",1
"16698","NLA06608-R767-2007-1","NLA06608-R767",1,5,2007,8,2,27,6.9,8.16,162.9,"E",1
"16699","NLA06608-R767-2007-1","NLA06608-R767",1,6,2007,8,2,21.8,9.5,8.14,138.5,"E",1
"16700","NLA06608-R767-2007-1","NLA06608-R767",1,7,2007,8,2,18.1,10.04,7.97,123,"E",1
"16701","NLA06608-R767-2007-1","NLA06608-R767",1,8,2007,8,2,15,9.6,7.74,111.5,"E",1
"16702","NLA06608-R767-2007-1","NLA06608-R767",1,9,2007,8,2,12.6,7.65,7.5,102.5,"E",1
"16703","NLA06608-R767-2007-1","NLA06608-R767",1,10,2007,8,2,10.8,2.72,7.12,99,"E",1
"16704","NLA06608-R767-2007-1","NLA06608-R767",1,11,2007,8,2,9.5,0.95,7,96.9,"E",1
"16705","NLA06608-R767-2007-1","NLA06608-R767",1,12,2007,8,2,8.5,0.73,6.97,94.9,"E",1
"16706","NLA06608-R767-2007-1","NLA06608-R767",1,13,2007,8,2,7.8,1.49,6.99,92,"E",1
"16707","NLA06608-R767-2007-1","NLA06608-R767",1,14,2007,8,2,7.3,1.42,7.02,90.4,"E",1
"16708","NLA06608-R767-2007-1","NLA06608-R767",1,15,2007,8,2,6.9,1.3,7.01,89.7,"E",1
"16709","NLA06608-R767-2007-1","NLA06608-R767",1,16,2007,8,2,6.7,1.2,6.99,89,"E",1
"16710","NLA06608-R767-2007-1","NLA06608-R767",1,17,2007,8,2,6.5,0.87,7.01,89,"E",1
"16711","NLA06608-R767-2007-1","NLA06608-R767",1,17.6,2007,8,2,6.3,0.2,7.16,85.3,"E",1
