"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15888","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,0,2007,8,28,20.7,8.77,9.55,20,"E",0
"15889","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,0.5,2007,8,28,20.6,8.89,7.22,20,"E",0
"15890","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,1,2007,8,28,20.1,8.94,7.18,20,"E",0
"15891","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,1.5,2007,8,28,19.7,8.96,7.15,20,"E",0
"15892","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,2,2007,8,28,19.4,8.95,7.15,20,"E",0
"15893","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,2.5,2007,8,28,19.2,8.85,7.14,20,"E",0
"15894","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,3,2007,8,28,19.2,8.83,7.11,20,"E",0
"15895","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,3.5,2007,8,28,19.1,8.76,7.09,20,"E",0
"15896","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,4,2007,8,28,18.9,8.77,7.05,20,"E",0
"15897","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,4.5,2007,8,28,18.8,8.74,7.05,20,"E",0
"15898","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,5,2007,8,28,18.3,8.57,6.93,20,"E",0
"15899","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,5.5,2007,8,28,17.8,8.4,6.8,20,"M",0
"15900","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,6,2007,8,28,16.6,9.01,6.75,21,"M",0
"15901","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,6.5,2007,8,28,15.1,9.92,6.51,22,"M",0
"15902","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,7,2007,8,28,12.3,9.97,6.43,222,"M",0
"15903","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,7.5,2007,8,28,10.8,8.41,6.19,23,"M",0
"15904","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,8,2007,8,28,9.7,5.5,6.09,23,"M",0
"15905","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,8.5,2007,8,28,8.9,3.59,5.93,24,"M",0
"15906","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,9,2007,8,28,8,1.13,5.81,25,"M",0
"15907","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,9.5,2007,8,28,7.5,0.5,5.77,25,"M",0
"15908","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,10,2007,8,28,7.22,0.27,5.73,25,"M",0
"15909","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,10.5,2007,8,28,7.05,0.21,5.7,25,"H",0
"15910","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,11,2007,8,28,6.94,0.17,5.7,26,"H",0
"15911","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,11.5,2007,8,28,6.85,0.17,5.7,26,"H",0
"15912","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,12,2007,8,28,6.79,0.16,5.7,27,"H",0
"15913","NLA06608-NELP-1330-2007-1","NLA06608-NELP-1330",1,12.5,2007,8,28,6.77,0.16,5.76,27,"H",0
