"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"3400","NLA06608-0294-2007-1","NLA06608-0294",1,0.2,2007,6,26,21.5,8.5,8.2,315,"E",0
"3401","NLA06608-0294-2007-1","NLA06608-0294",1,1,2007,6,26,21.2,8.6,8.2,314.3,"E",0
"3402","NLA06608-0294-2007-1","NLA06608-0294",1,2,2007,6,26,20.8,8.6,8.2,313.5,"E",0
"3403","NLA06608-0294-2007-1","NLA06608-0294",1,3,2007,6,26,20.7,8.5,8.2,315.4,"E",0
"3404","NLA06608-0294-2007-1","NLA06608-0294",1,4,2007,6,26,20.4,8.4,8.2,315.5,"E",0
"3405","NLA06608-0294-2007-1","NLA06608-0294",1,5,2007,6,26,20.3,7.4,8,318.9,"E",0
