"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"15127","NLA06608-4650-2007-1","NLA06608-4650",1,0,2007,9,13,27.76,6.08,6.97,NA,"E",0
"15128","NLA06608-4650-2007-1","NLA06608-4650",1,1,2007,9,13,27.77,6.02,6.86,NA,"E",0
"15129","NLA06608-4650-2007-1","NLA06608-4650",1,2,2007,9,13,27.77,5.96,6.75,NA,"E",0
"15130","NLA06608-4650-2007-1","NLA06608-4650",1,3,2007,9,13,27.77,5.95,6.71,NA,"E",0
"15131","NLA06608-4650-2007-1","NLA06608-4650",1,4,2007,9,13,27.77,5.97,6.65,NA,"E",0
