"","sampling_event","site_id","visit_no","depth","year","month","day","temp","DO","PH","cond","layer_nla","resampled"
"11649","NLA06608-1579-2007-1","NLA06608-1579",1,0,2007,7,24,24.6,7.7,8.3,NA,"E",1
"11650","NLA06608-1579-2007-1","NLA06608-1579",1,1,2007,7,24,24.6,7.6,8.3,NA,"E",1
"11651","NLA06608-1579-2007-1","NLA06608-1579",1,2,2007,7,24,24.5,7.6,8.3,NA,"E",1
"11652","NLA06608-1579-2007-1","NLA06608-1579",1,3,2007,7,24,24.5,7.6,8.3,NA,"E",1
"11653","NLA06608-1579-2007-1","NLA06608-1579",1,4,2007,7,24,24.1,7.5,8.3,NA,"E",1
"11654","NLA06608-1579-2007-1","NLA06608-1579",1,5,2007,7,24,23.7,7.2,8.3,NA,"E",1
"11655","NLA06608-1579-2007-1","NLA06608-1579",1,6,2007,7,24,21.6,6.6,8.2,NA,"M",1
"11656","NLA06608-1579-2007-1","NLA06608-1579",1,7,2007,7,24,16.6,6.5,8,NA,"M",1
"11657","NLA06608-1579-2007-1","NLA06608-1579",1,8,2007,7,24,13.3,6.5,7.9,NA,"M",1
"11658","NLA06608-1579-2007-1","NLA06608-1579",1,9,2007,7,24,10.7,6.5,7.9,NA,"M",1
"11659","NLA06608-1579-2007-1","NLA06608-1579",1,10,2007,7,24,9.7,6.3,7.9,NA,"M",1
"11660","NLA06608-1579-2007-1","NLA06608-1579",1,11,2007,7,24,9.1,6.2,7.9,NA,"M",1
"11661","NLA06608-1579-2007-1","NLA06608-1579",1,12,2007,7,24,8.3,6.3,7.9,NA,"H",1
"11662","NLA06608-1579-2007-1","NLA06608-1579",1,13,2007,7,24,7.6,6.1,7.9,NA,"H",1
"11663","NLA06608-1579-2007-1","NLA06608-1579",1,14,2007,7,24,7.2,5.6,7.8,NA,"H",1
"11664","NLA06608-1579-2007-1","NLA06608-1579",1,15,2007,7,24,6.9,5.3,7.8,NA,"H",1
"11665","NLA06608-1579-2007-1","NLA06608-1579",1,16,2007,7,24,6.6,5.2,7.8,NA,"H",1
"11666","NLA06608-1579-2007-1","NLA06608-1579",1,17,2007,7,24,6.5,5.2,7.8,NA,"H",1
"11667","NLA06608-1579-2007-1","NLA06608-1579",1,18,2007,7,24,6.3,5.2,7.8,NA,"H",1
"11668","NLA06608-1579-2007-1","NLA06608-1579",1,19,2007,7,24,6.2,5.1,7.8,NA,"H",1
"11669","NLA06608-1579-2007-1","NLA06608-1579",1,20,2007,7,24,6.2,4.9,7.8,NA,"H",1
"11670","NLA06608-1579-2007-1","NLA06608-1579",1,22,2007,7,24,5.9,4.3,7.8,NA,"H",1
"11671","NLA06608-1579-2007-1","NLA06608-1579",1,24,2007,7,24,5.8,1.5,7.6,NA,"H",1
"11672","NLA06608-1579-2007-1","NLA06608-1579",1,26,2007,7,24,5.7,0.9,7.6,NA,"H",1
